Code,Description,Frequencies,code_number,ts_code,Frequency,Start Date,End Date,Type Description,number_of_ts,timeseries_position
KBP6007,Final consumption expenditure by households: Total (PCE),"Quarterly,Yearly",6007,KBP6007L,Quarterly,1960/01,2017/02,Current prices. Seasonally adjusted at annual rate,8,5
KBP6007,Final consumption expenditure by households: Total (PCE),"Quarterly,Yearly",6007,KBP6007S,Quarterly,1960/01,2017/02,1-Term % change,8,6
KBP6007,Final consumption expenditure by households: Total (PCE),"Quarterly,Yearly",6007,KBP6007Y,Yearly,1946,2016,Constant 2010 prices,8,7
KBP6007,Final consumption expenditure by households: Total (PCE),"Quarterly,Yearly",6007,KBP6007Z,Yearly,1947,2016,1-Term % change,8,8
KBP6008,Final consumption expenditure by general government,"Quarterly,Yearly",6008,KBP6008C,Quarterly,1960/01,2017/02,Constant 2010 prices,8,1
KBP6008,Final consumption expenditure by general government,"Quarterly,Yearly",6008,KBP6008D,Quarterly,1960/01,2017/02,Constant 2010 prices. Seasonally adjusted at annual rate,8,2
KBP6008,Final consumption expenditure by general government,"Quarterly,Yearly",6008,KBP6008J,Yearly,1946,2016,Current prices,8,3
KBP6008,Final consumption expenditure by general government,"Quarterly,Yearly",6008,KBP6008K,Quarterly,1960/01,2017/02,Current prices,8,4
KBP6008,Final consumption expenditure by general government,"Quarterly,Yearly",6008,KBP6008L,Quarterly,1960/01,2017/02,Current prices. Seasonally adjusted at annual rate,8,5
KBP6008,Final consumption expenditure by general government,"Quarterly,Yearly",6008,KBP6008S,Quarterly,1960/01,2017/02,1-Term % change,8,6
KBP6008,Final consumption expenditure by general government,"Quarterly,Yearly",6008,KBP6008Y,Yearly,1946,2016,Constant 2010 prices,8,7
KBP6008,Final consumption expenditure by general government,"Quarterly,Yearly",6008,KBP6008Z,Yearly,1947,2016,1-Term % change,8,8
KBP6009,Gross fixed capital formation (Investment),"Quarterly,Yearly",6009,KBP6009C,Quarterly,1960/01,2017/02,Constant 2010 prices,8,1
KBP6009,Gross fixed capital formation (Investment),"Quarterly,Yearly",6009,KBP6009D,Quarterly,1960/01,2017/02,Constant 2010 prices. Seasonally adjusted at annual rate,8,2
KBP6009,Gross fixed capital formation (Investment),"Quarterly,Yearly",6009,KBP6009J,Yearly,1946,2016,Current prices,8,3
KBP6009,Gross fixed capital formation (Investment),"Quarterly,Yearly",6009,KBP6009K,Quarterly,1960/01,2017/02,Current prices,8,4
KBP6009,Gross fixed capital formation (Investment),"Quarterly,Yearly",6009,KBP6009L,Quarterly,1960/01,2017/02,Current prices. Seasonally adjusted at annual rate,8,5
KBP6009,Gross fixed capital formation (Investment),"Quarterly,Yearly",6009,KBP6009S,Quarterly,1960/01,2017/02,1-Term % change,8,6
KBP6009,Gross fixed capital formation (Investment),"Quarterly,Yearly",6009,KBP6009Y,Yearly,1946,2016,Constant 2010 prices,8,7
KBP6009,Gross fixed capital formation (Investment),"Quarterly,Yearly",6009,KBP6009Z,Yearly,1947,2016,1-Term % change,8,8
KBP6010,Change in inventories,"Quarterly,Yearly",6010,KBP6010C,Quarterly,1960/01,2017/02,Constant 2010 prices,6,1
KBP6010,Change in inventories,"Quarterly,Yearly",6010,KBP6010D,Quarterly,1960/01,2017/02,Constant 2010 prices. Seasonally adjusted at annual rate,6,2
KBP6010,Change in inventories,"Quarterly,Yearly",6010,KBP6010J,Yearly,1946,2016,Current prices,6,3
KBP6010,Change in inventories,"Quarterly,Yearly",6010,KBP6010K,Quarterly,1960/01,2017/02,Current prices,6,4
KBP6010,Change in inventories,"Quarterly,Yearly",6010,KBP6010L,Quarterly,1960/01,2017/02,Current prices. Seasonally adjusted at annual rate,6,5
KBP6010,Change in inventories,"Quarterly,Yearly",6010,KBP6010Y,Yearly,1946,2016,Constant 2010 prices,6,6
KBP6011,Residual item,"Quarterly,Yearly",6011,KBP6011C,Quarterly,1960/01,2017/02,Constant 2010 prices,6,1
KBP6011,Residual item,"Quarterly,Yearly",6011,KBP6011D,Quarterly,1960/01,2017/02,Constant 2010 prices. Seasonally adjusted at annual rate,6,2
KBP6011,Residual item,"Quarterly,Yearly",6011,KBP6011J,Yearly,1946,2016,Current prices,6,3
KBP6011,Residual item,"Quarterly,Yearly",6011,KBP6011K,Quarterly,1960/01,2017/02,Current prices,6,4
KBP6011,Residual item,"Quarterly,Yearly",6011,KBP6011L,Quarterly,1960/01,2017/02,Current prices. Seasonally adjusted at annual rate,6,5
KBP6011,Residual item,"Quarterly,Yearly",6011,KBP6011Y,Yearly,1946,2016,Constant 2010 prices,6,6
KBP6012,Gross domestic expenditure (including residual),"Quarterly,Yearly",6012,KBP6012C,Quarterly,1960/01,2017/02,Constant 2010 prices,8,1
KBP6012,Gross domestic expenditure (including residual),"Quarterly,Yearly",6012,KBP6012D,Quarterly,1960/01,2017/02,Constant 2010 prices. Seasonally adjusted at annual rate,8,2
KBP6012,Gross domestic expenditure (including residual),"Quarterly,Yearly",6012,KBP6012J,Yearly,1946,2016,Current prices,8,3
KBP6012,Gross domestic expenditure (including residual),"Quarterly,Yearly",6012,KBP6012K,Quarterly,1960/01,2017/02,Current prices,8,4
KBP6012,Gross domestic expenditure (including residual),"Quarterly,Yearly",6012,KBP6012L,Quarterly,1960/01,2017/02,Current prices. Seasonally adjusted at annual rate,8,5
KBP6012,Gross domestic expenditure (including residual),"Quarterly,Yearly",6012,KBP6012S,Quarterly,1960/01,2017/02,1-Term % change,8,6
KBP6012,Gross domestic expenditure (including residual),"Quarterly,Yearly",6012,KBP6012Y,Yearly,1946,2016,Constant 2010 prices,8,7
KBP6012,Gross domestic expenditure (including residual),"Quarterly,Yearly",6012,KBP6012Z,Yearly,1947,2016,1-Term % change,8,8
KBP6013,Exports of goods & services,"Quarterly,Yearly",6013,KBP6013C,Quarterly,1960/01,2017/02,Constant 2010 prices,8,1
KBP6013,Exports of goods & services,"Quarterly,Yearly",6013,KBP6013D,Quarterly,1960/01,2017/02,Constant 2010 prices. Seasonally adjusted at annual rate,8,2
KBP6013,Exports of goods & services,"Quarterly,Yearly",6013,KBP6013J,Yearly,1946,2016,Current prices,8,3
KBP6013,Exports of goods & services,"Quarterly,Yearly",6013,KBP6013K,Quarterly,1960/01,2017/02,Current prices,8,4
KBP6013,Exports of goods & services,"Quarterly,Yearly",6013,KBP6013L,Quarterly,1960/01,2017/02,Current prices. Seasonally adjusted at annual rate,8,5
KBP6013,Exports of goods & services,"Quarterly,Yearly",6013,KBP6013S,Quarterly,1960/01,2017/02,1-Term % change,8,6
KBP6013,Exports of goods & services,"Quarterly,Yearly",6013,KBP6013Y,Yearly,1946,2016,Constant 2010 prices,8,7
KBP6013,Exports of goods & services,"Quarterly,Yearly",6013,KBP6013Z,Yearly,1947,2016,1-Term % change,8,8
KBP6014,Imports of goods & services,"Quarterly,Yearly",6014,KBP6014C,Quarterly,1960/01,2017/02,Constant 2010 prices,8,1
KBP6014,Imports of goods & services,"Quarterly,Yearly",6014,KBP6014D,Quarterly,1960/01,2017/02,Constant 2010 prices. Seasonally adjusted at annual rate,8,2
KBP6014,Imports of goods & services,"Quarterly,Yearly",6014,KBP6014J,Yearly,1946,2016,Current prices,8,3
KBP6014,Imports of goods & services,"Quarterly,Yearly",6014,KBP6014K,Quarterly,1960/01,2017/02,Current prices,8,4
KBP6014,Imports of goods & services,"Quarterly,Yearly",6014,KBP6014L,Quarterly,1960/01,2017/02,Current prices. Seasonally adjusted at annual rate,8,5
KBP6014,Imports of goods & services,"Quarterly,Yearly",6014,KBP6014S,Quarterly,1960/01,2017/02,1-Term % change,8,6
KBP6014,Imports of goods & services,"Quarterly,Yearly",6014,KBP6014Y,Yearly,1946,2016,Constant 2010 prices,8,7
KBP6014,Imports of goods & services,"Quarterly,Yearly",6014,KBP6014Z,Yearly,1947,2016,1-Term % change,8,8
KBP6016,Real gross national income (GNI),"Quarterly,Yearly",6016,KBP6016C,Quarterly,1960/01,2017/02,Constant 2010 prices,8,1
KBP6016,Real gross national income (GNI),"Quarterly,Yearly",6016,KBP6016D,Quarterly,1960/01,2017/02,Constant 2010 prices. Seasonally adjusted,8,2
KBP6016,Real gross national income (GNI),"Quarterly,Yearly",6016,KBP6016J,Yearly,1946,2016,Current prices,8,3
KBP6016,Real gross national income (GNI),"Quarterly,Yearly",6016,KBP6016K,Quarterly,1960/01,2017/02,Current prices,8,4
KBP6016,Real gross national income (GNI),"Quarterly,Yearly",6016,KBP6016L,Quarterly,1960/01,2017/02,Current prices. Seasonally adjusted,8,5
KBP6016,Real gross national income (GNI),"Quarterly,Yearly",6016,KBP6016S,Quarterly,1960/01,2017/02,1-Term % change,8,6
KBP6016,Real gross national income (GNI),"Quarterly,Yearly",6016,KBP6016Y,Yearly,1946,2016,Constant 2010 prices,8,7
KBP6016,Real gross national income (GNI),"Quarterly,Yearly",6016,KBP6016Z,Yearly,1947,2016,1-Term % change,8,8
KBP6018,Gross national disposable income at market prices,Yearly,6018,KBP6018J,Yearly,1946,2016,Current prices,1,1
KBP6019,Gross domestic expenditure,"Quarterly,Yearly",6019,KBP6019C,Quarterly,1960/01,2017/02,Constant 2010 prices,6,1
KBP6019,Gross domestic expenditure,"Quarterly,Yearly",6019,KBP6019D,Quarterly,1960/01,2017/02,Constant 2010 prices. Seasonally adjusted at annual rate,6,2
KBP6019,Gross domestic expenditure,"Quarterly,Yearly",6019,KBP6019J,Yearly,1946,2016,Current prices,6,3
KBP6019,Gross domestic expenditure,"Quarterly,Yearly",6019,KBP6019K,Quarterly,1960/01,2017/02,Current prices,6,4
KBP6019,Gross domestic expenditure,"Quarterly,Yearly",6019,KBP6019L,Quarterly,1960/01,2017/02,Current prices. Seasonally adjusted,6,5
KBP6019,Gross domestic expenditure,"Quarterly,Yearly",6019,KBP6019Y,Yearly,1946,2016,Constant 2010 prices,6,6
KBP6045,Expenditure on gross domestic product,"Quarterly,Yearly",6045,KBP6045C,Quarterly,1960/01,2017/02,Constant 2010 prices,6,1
KBP6045,Expenditure on gross domestic product,"Quarterly,Yearly",6045,KBP6045D,Quarterly,1960/01,2017/02,Constant 2010 prices. Seasonally adjusted at annual rate,6,2
KBP6045,Expenditure on gross domestic product,"Quarterly,Yearly",6045,KBP6045J,Yearly,1946,2016,Current prices,6,3
KBP6045,Expenditure on gross domestic product,"Quarterly,Yearly",6045,KBP6045K,Quarterly,1960/01,2017/02,Current prices,6,4
KBP6045,Expenditure on gross domestic product,"Quarterly,Yearly",6045,KBP6045L,Quarterly,1960/01,2017/02,Current prices. Seasonally adjusted,6,5
KBP6045,Expenditure on gross domestic product,"Quarterly,Yearly",6045,KBP6045Y,Yearly,1946,2016,Constant 2010 prices,6,6
KBP6050,Final consumption expenditure by households: Durable goods (PCE),"Quarterly,Yearly",6050,KBP6050C,Quarterly,1960/01,2017/02,Constant 2010 prices,6,1
KBP6050,Final consumption expenditure by households: Durable goods (PCE),"Quarterly,Yearly",6050,KBP6050D,Quarterly,1960/01,2017/02,Constant 2010 prices. Seasonally adjusted at annual rate,6,2
KBP6050,Final consumption expenditure by households: Durable goods (PCE),"Quarterly,Yearly",6050,KBP6050J,Yearly,1946,2016,Current prices,6,3
KBP6050,Final consumption expenditure by households: Durable goods (PCE),"Quarterly,Yearly",6050,KBP6050K,Quarterly,1960/01,2017/02,Current prices,6,4
KBP6050,Final consumption expenditure by households: Durable goods (PCE),"Quarterly,Yearly",6050,KBP6050L,Quarterly,1960/01,2017/02,Current prices. Seasonally adjusted at annual rate,6,5
KBP6050,Final consumption expenditure by households: Durable goods (PCE),"Quarterly,Yearly",6050,KBP6050Y,Yearly,1946,2016,Constant 2010 prices,6,6
KBP6051,"Final consumption expenditure by households: Furniture, household appliances, etc",Yearly,6051,KBP6051J,Yearly,1946,2016,Current prices,2,1
KBP6051,"Final consumption expenditure by households: Furniture, household appliances, etc",Yearly,6051,KBP6051Y,Yearly,1946,2016,Constant 2010 prices,2,2
KBP6052,Final consumption expenditure by households: Personal transport equipment,Yearly,6052,KBP6052J,Yearly,1946,2016,Current prices,2,1
KBP6052,Final consumption expenditure by households: Personal transport equipment,Yearly,6052,KBP6052Y,Yearly,1946,2016,Constant 2010 prices,2,2
KBP6053,Final consumption expenditure by households: Durable goods - Recreational and entertainment goods,Yearly,6053,KBP6053J,Yearly,1946,2016,Current prices,2,1
KBP6053,Final consumption expenditure by households: Durable goods - Recreational and entertainment goods,Yearly,6053,KBP6053Y,Yearly,1946,2016,Constant 2010 prices,2,2
KBP6054,Final consumption expenditure by households: Other durable goods,Yearly,6054,KBP6054J,Yearly,1946,2016,Current prices,2,1
KBP6054,Final consumption expenditure by households: Other durable goods,Yearly,6054,KBP6054Y,Yearly,1946,2016,Constant 2010 prices,2,2
KBP6055,Final consumption expenditure by households: Semi-durable goods (PCE),"Quarterly,Yearly",6055,KBP6055C,Quarterly,1960/01,2017/02,Constant 2010 prices,6,1
KBP6055,Final consumption expenditure by households: Semi-durable goods (PCE),"Quarterly,Yearly",6055,KBP6055D,Quarterly,1960/01,2017/02,Constant 2010 prices. Seasonally adjusted at annual rate,6,2
KBP6055,Final consumption expenditure by households: Semi-durable goods (PCE),"Quarterly,Yearly",6055,KBP6055J,Yearly,1946,2016,Current prices,6,3
KBP6055,Final consumption expenditure by households: Semi-durable goods (PCE),"Quarterly,Yearly",6055,KBP6055K,Quarterly,1960/01,2017/02,Current prices,6,4
KBP6055,Final consumption expenditure by households: Semi-durable goods (PCE),"Quarterly,Yearly",6055,KBP6055L,Quarterly,1960/01,2017/02,Current prices. Seasonally adjusted at annual rate,6,5
KBP6055,Final consumption expenditure by households: Semi-durable goods (PCE),"Quarterly,Yearly",6055,KBP6055Y,Yearly,1946,2016,Constant 2010 prices,6,6
KBP6056,Final consumption expenditure by households: Clothing and footwear,Yearly,6056,KBP6056J,Yearly,1946,2016,Current prices,2,1
KBP6056,Final consumption expenditure by households: Clothing and footwear,Yearly,6056,KBP6056Y,Yearly,1946,2016,Constant 2010 prices,2,2
KBP6057,"Final consumption expenditure by households: Household textiles, furnishings, glassware, etc",Yearly,6057,KBP6057J,Yearly,1946,2016,Current prices,2,1
KBP6057,"Final consumption expenditure by households: Household textiles, furnishings, glassware, etc",Yearly,6057,KBP6057Y,Yearly,1946,2016,Constant 2010 prices,2,2
KBP6058,"Final consumption expenditure by households: Motorcar tyres, parts and accessories",Yearly,6058,KBP6058J,Yearly,1946,2016,Current prices,2,1
KBP6058,"Final consumption expenditure by households: Motorcar tyres, parts and accessories",Yearly,6058,KBP6058Y,Yearly,1946,2016,Constant 2010 prices,2,2
KBP6059,Final consumption expenditure by households: Semi-durable goods - Recreational and entertainment goods,Yearly,6059,KBP6059J,Yearly,1946,2016,Current prices,2,1
KBP6059,Final consumption expenditure by households: Semi-durable goods - Recreational and entertainment goods,Yearly,6059,KBP6059Y,Yearly,1946,2016,Constant 2010 prices,2,2
KBP6060,Final consumption expenditure by households: Miscellaneous goods,Yearly,6060,KBP6060J,Yearly,1946,2016,Current prices,2,1
KBP6060,Final consumption expenditure by households: Miscellaneous goods,Yearly,6060,KBP6060Y,Yearly,1946,2016,Constant 2010 prices,2,2
KBP6061,Final consumption expenditure by households: Non-durable goods (PCE),"Quarterly,Yearly",6061,KBP6061C,Quarterly,1960/01,2017/02,Constant 2010 prices,6,1
KBP6061,Final consumption expenditure by households: Non-durable goods (PCE),"Quarterly,Yearly",6061,KBP6061D,Quarterly,1960/01,2017/02,Constant 2010 prices. Seasonally adjusted at annual rate,6,2
KBP6061,Final consumption expenditure by households: Non-durable goods (PCE),"Quarterly,Yearly",6061,KBP6061J,Yearly,1946,2016,Current prices,6,3
KBP6061,Final consumption expenditure by households: Non-durable goods (PCE),"Quarterly,Yearly",6061,KBP6061K,Quarterly,1960/01,2017/02,Current prices,6,4
KBP6061,Final consumption expenditure by households: Non-durable goods (PCE),"Quarterly,Yearly",6061,KBP6061L,Quarterly,1960/01,2017/02,Current prices. Seasonally adjusted at annual rate,6,5
KBP6061,Final consumption expenditure by households: Non-durable goods (PCE),"Quarterly,Yearly",6061,KBP6061Y,Yearly,1946,2016,Constant 2010 prices,6,6
KBP6062,"Final consumption expenditure by households: Food, beverages and tobacco",Yearly,6062,KBP6062J,Yearly,1946,2016,Current prices,2,1
KBP6062,"Final consumption expenditure by households: Food, beverages and tobacco",Yearly,6062,KBP6062Y,Yearly,1946,2016,Constant 2010 prices,2,2
KBP6063,"Final consumption expenditure by households: Household fuel, power and water",Yearly,6063,KBP6063J,Yearly,1946,2016,Current prices,2,1
KBP6063,"Final consumption expenditure by households: Household fuel, power and water",Yearly,6063,KBP6063Y,Yearly,1946,2016,Constant 2010 prices,2,2
KBP6064,Final consumption expenditure by households: Household consumer goods,Yearly,6064,KBP6064J,Yearly,1946,2016,Current prices,2,1
KBP6064,Final consumption expenditure by households: Household consumer goods,Yearly,6064,KBP6064Y,Yearly,1946,2016,Constant 2010 prices,2,2
